"wine_id","cluster_consumatore","cluster_label_consumatore","valutazione","cluster_vino","cluster_label_vino"
"5","3","Giovani — Valutazione media",7.5,"1","Corposi • Alto alcol"
"5","2","Adulti — Bassa valutazione",6.5,"1","Corposi • Alto alcol"
"5","2","Adulti — Bassa valutazione",6,"1","Corposi • Alto alcol"
"5","3","Giovani — Valutazione media",7,"1","Corposi • Alto alcol"
"5","1","Adulti — Alta valutazione",7.5,"1","Corposi • Alto alcol"
"5","3","Giovani — Valutazione media",8.5,"1","Corposi • Alto alcol"
"5","2","Adulti — Bassa valutazione",6,"1","Corposi • Alto alcol"
"5","1","Adulti — Alta valutazione",7.5,"1","Corposi • Alto alcol"
"5","1","Adulti — Alta valutazione",7.5,"1","Corposi • Alto alcol"
"5","3","Giovani — Valutazione media",6,"1","Corposi • Alto alcol"
"5","3","Giovani — Valutazione media",7,"1","Corposi • Alto alcol"
"5","3","Giovani — Valutazione media",6.5,"1","Corposi • Alto alcol"
"5","2","Adulti — Bassa valutazione",6,"1","Corposi • Alto alcol"
"5","3","Giovani — Valutazione media",7.5,"1","Corposi • Alto alcol"
"5","2","Adulti — Bassa valutazione",6.5,"1","Corposi • Alto alcol"
"5","3","Giovani — Valutazione media",8,"1","Corposi • Alto alcol"
"5","1","Adulti — Alta valutazione",7,"1","Corposi • Alto alcol"
"5","3","Giovani — Valutazione media",6.5,"1","Corposi • Alto alcol"
"5","3","Giovani — Valutazione media",7,"1","Corposi • Alto alcol"
"5","3","Giovani — Valutazione media",7.5,"1","Corposi • Alto alcol"
"5","2","Adulti — Bassa valutazione",6,"1","Corposi • Alto alcol"
"6","2","Adulti — Bassa valutazione",6,"1","Corposi • Alto alcol"
"6","3","Giovani — Valutazione media",7.5,"1","Corposi • Alto alcol"
"6","1","Adulti — Alta valutazione",8,"1","Corposi • Alto alcol"
"6","3","Giovani — Valutazione media",7,"1","Corposi • Alto alcol"
"6","3","Giovani — Valutazione media",7.5,"1","Corposi • Alto alcol"
"6","3","Giovani — Valutazione media",7,"1","Corposi • Alto alcol"
"6","3","Giovani — Valutazione media",8,"1","Corposi • Alto alcol"
"6","3","Giovani — Valutazione media",7,"1","Corposi • Alto alcol"
"6","3","Giovani — Valutazione media",7.5,"1","Corposi • Alto alcol"
"6","3","Giovani — Valutazione media",8,"1","Corposi • Alto alcol"
"6","1","Adulti — Alta valutazione",8.5,"1","Corposi • Alto alcol"
"6","1","Adulti — Alta valutazione",8.5,"1","Corposi • Alto alcol"
"6","2","Adulti — Bassa valutazione",6,"1","Corposi • Alto alcol"
"6","1","Adulti — Alta valutazione",8,"1","Corposi • Alto alcol"
"6","1","Adulti — Alta valutazione",7.5,"1","Corposi • Alto alcol"
"6","3","Giovani — Valutazione media",6.5,"1","Corposi • Alto alcol"
"6","1","Adulti — Alta valutazione",7.5,"1","Corposi • Alto alcol"
"6","2","Adulti — Bassa valutazione",6,"1","Corposi • Alto alcol"
"6","2","Adulti — Bassa valutazione",6.5,"1","Corposi • Alto alcol"
"6","1","Adulti — Alta valutazione",8,"1","Corposi • Alto alcol"
"6","3","Giovani — Valutazione media",8,"1","Corposi • Alto alcol"
"6","2","Adulti — Bassa valutazione",6.5,"1","Corposi • Alto alcol"
"6","3","Giovani — Valutazione media",7.5,"1","Corposi • Alto alcol"
"6","3","Giovani — Valutazione media",6.5,"1","Corposi • Alto alcol"
"6","1","Adulti — Alta valutazione",7.5,"1","Corposi • Alto alcol"
"6","3","Giovani — Valutazione media",7,"1","Corposi • Alto alcol"
"6","1","Adulti — Alta valutazione",7,"1","Corposi • Alto alcol"
"6","1","Adulti — Alta valutazione",7.5,"1","Corposi • Alto alcol"
"6","1","Adulti — Alta valutazione",7.5,"1","Corposi • Alto alcol"
"6","1","Adulti — Alta valutazione",8,"1","Corposi • Alto alcol"
"6","3","Giovani — Valutazione media",9,"1","Corposi • Alto alcol"
"6","1","Adulti — Alta valutazione",8,"1","Corposi • Alto alcol"
"6","1","Adulti — Alta valutazione",8,"1","Corposi • Alto alcol"
"6","3","Giovani — Valutazione media",7.5,"1","Corposi • Alto alcol"
"6","3","Giovani — Valutazione media",8,"1","Corposi • Alto alcol"
"6","1","Adulti — Alta valutazione",7.5,"1","Corposi • Alto alcol"
"6","1","Adulti — Alta valutazione",7,"1","Corposi • Alto alcol"
"6","1","Adulti — Alta valutazione",8,"1","Corposi • Alto alcol"
"6","1","Adulti — Alta valutazione",7.5,"1","Corposi • Alto alcol"
"6","3","Giovani — Valutazione media",6.5,"1","Corposi • Alto alcol"
"6","3","Giovani — Valutazione media",8,"1","Corposi • Alto alcol"
"6","3","Giovani — Valutazione media",7.5,"1","Corposi • Alto alcol"
"6","2","Adulti — Bassa valutazione",6,"1","Corposi • Alto alcol"
"6","3","Giovani — Valutazione media",7,"1","Corposi • Alto alcol"
"6","3","Giovani — Valutazione media",8,"1","Corposi • Alto alcol"
"6","2","Adulti — Bassa valutazione",6.5,"1","Corposi • Alto alcol"
"6","3","Giovani — Valutazione media",8.5,"1","Corposi • Alto alcol"
"6","3","Giovani — Valutazione media",7,"1","Corposi • Alto alcol"
"6","3","Giovani — Valutazione media",5.5,"1","Corposi • Alto alcol"
"6","2","Adulti — Bassa valutazione",6,"1","Corposi • Alto alcol"
"6","1","Adulti — Alta valutazione",7.5,"1","Corposi • Alto alcol"
"6","3","Giovani — Valutazione media",7,"1","Corposi • Alto alcol"
"6","1","Adulti — Alta valutazione",8,"1","Corposi • Alto alcol"
"6","3","Giovani — Valutazione media",7,"1","Corposi • Alto alcol"
"6","3","Giovani — Valutazione media",8,"1","Corposi • Alto alcol"
"6","1","Adulti — Alta valutazione",7.5,"1","Corposi • Alto alcol"
"6","3","Giovani — Valutazione media",7.5,"1","Corposi • Alto alcol"
"6","3","Giovani — Valutazione media",6.5,"1","Corposi • Alto alcol"
"6","3","Giovani — Valutazione media",8.5,"1","Corposi • Alto alcol"
"6","3","Giovani — Valutazione media",5.5,"1","Corposi • Alto alcol"
"6","1","Adulti — Alta valutazione",8,"1","Corposi • Alto alcol"
"6","1","Adulti — Alta valutazione",7.5,"1","Corposi • Alto alcol"
"6","1","Adulti — Alta valutazione",8.5,"1","Corposi • Alto alcol"
"6","3","Giovani — Valutazione media",7.5,"1","Corposi • Alto alcol"
"6","1","Adulti — Alta valutazione",9,"1","Corposi • Alto alcol"
"6","3","Giovani — Valutazione media",8,"1","Corposi • Alto alcol"
"6","1","Adulti — Alta valutazione",7.5,"1","Corposi • Alto alcol"
"6","1","Adulti — Alta valutazione",8,"1","Corposi • Alto alcol"
"6","1","Adulti — Alta valutazione",9,"1","Corposi • Alto alcol"
"6","3","Giovani — Valutazione media",7.5,"1","Corposi • Alto alcol"
"6","1","Adulti — Alta valutazione",7.5,"1","Corposi • Alto alcol"
"6","1","Adulti — Alta valutazione",8.5,"1","Corposi • Alto alcol"
"6","1","Adulti — Alta valutazione",7.5,"1","Corposi • Alto alcol"
"6","2","Adulti — Bassa valutazione",5.5,"1","Corposi • Alto alcol"
"6","2","Adulti — Bassa valutazione",6.5,"1","Corposi • Alto alcol"
"6","2","Adulti — Bassa valutazione",6.5,"1","Corposi • Alto alcol"
"6","1","Adulti — Alta valutazione",8.5,"1","Corposi • Alto alcol"
"6","3","Giovani — Valutazione media",9,"1","Corposi • Alto alcol"
"6","3","Giovani — Valutazione media",6.5,"1","Corposi • Alto alcol"
"6","1","Adulti — Alta valutazione",7.5,"1","Corposi • Alto alcol"
"6","3","Giovani — Valutazione media",9,"1","Corposi • Alto alcol"
"6","1","Adulti — Alta valutazione",7.5,"1","Corposi • Alto alcol"
"6","1","Adulti — Alta valutazione",7.5,"1","Corposi • Alto alcol"
"6","1","Adulti — Alta valutazione",7.5,"1","Corposi • Alto alcol"
"6","1","Adulti — Alta valutazione",8.5,"1","Corposi • Alto alcol"
"6","3","Giovani — Valutazione media",8,"1","Corposi • Alto alcol"
"6","1","Adulti — Alta valutazione",8,"1","Corposi • Alto alcol"
"6","3","Giovani — Valutazione media",6.5,"1","Corposi • Alto alcol"
"6","1","Adulti — Alta valutazione",7,"1","Corposi • Alto alcol"
"6","1","Adulti — Alta valutazione",7,"1","Corposi • Alto alcol"
"6","3","Giovani — Valutazione media",7,"1","Corposi • Alto alcol"
"6","1","Adulti — Alta valutazione",8.5,"1","Corposi • Alto alcol"
"6","2","Adulti — Bassa valutazione",6,"1","Corposi • Alto alcol"
"6","3","Giovani — Valutazione media",8,"1","Corposi • Alto alcol"
"6","1","Adulti — Alta valutazione",8,"1","Corposi • Alto alcol"
"6","3","Giovani — Valutazione media",7,"1","Corposi • Alto alcol"
"6","3","Giovani — Valutazione media",7,"1","Corposi • Alto alcol"
"6","3","Giovani — Valutazione media",7.5,"1","Corposi • Alto alcol"
"6","3","Giovani — Valutazione media",8,"1","Corposi • Alto alcol"
"6","1","Adulti — Alta valutazione",7.5,"1","Corposi • Alto alcol"
"6","1","Adulti — Alta valutazione",7,"1","Corposi • Alto alcol"
"6","1","Adulti — Alta valutazione",7.5,"1","Corposi • Alto alcol"
"6","3","Giovani — Valutazione media",9,"1","Corposi • Alto alcol"
"6","1","Adulti — Alta valutazione",7.5,"1","Corposi • Alto alcol"
"6","1","Adulti — Alta valutazione",8.5,"1","Corposi • Alto alcol"
"6","1","Adulti — Alta valutazione",8,"1","Corposi • Alto alcol"
"6","3","Giovani — Valutazione media",8,"1","Corposi • Alto alcol"
"6","1","Adulti — Alta valutazione",8,"1","Corposi • Alto alcol"
"6","1","Adulti — Alta valutazione",7.5,"1","Corposi • Alto alcol"
"6","3","Giovani — Valutazione media",6.5,"1","Corposi • Alto alcol"
"6","1","Adulti — Alta valutazione",7.5,"1","Corposi • Alto alcol"
"6","1","Adulti — Alta valutazione",7,"1","Corposi • Alto alcol"
"6","3","Giovani — Valutazione media",6,"1","Corposi • Alto alcol"
"6","3","Giovani — Valutazione media",6.5,"1","Corposi • Alto alcol"
"6","1","Adulti — Alta valutazione",7.5,"1","Corposi • Alto alcol"
"6","3","Giovani — Valutazione media",7,"1","Corposi • Alto alcol"
"6","1","Adulti — Alta valutazione",8.5,"1","Corposi • Alto alcol"
"6","3","Giovani — Valutazione media",7,"1","Corposi • Alto alcol"
"6","3","Giovani — Valutazione media",7.5,"1","Corposi • Alto alcol"
"6","1","Adulti — Alta valutazione",7.5,"1","Corposi • Alto alcol"
"6","2","Adulti — Bassa valutazione",5.5,"1","Corposi • Alto alcol"
"6","1","Adulti — Alta valutazione",7.5,"1","Corposi • Alto alcol"
"6","3","Giovani — Valutazione media",7.5,"1","Corposi • Alto alcol"
"6","3","Giovani — Valutazione media",8.5,"1","Corposi • Alto alcol"
"6","1","Adulti — Alta valutazione",7.5,"1","Corposi • Alto alcol"
"6","1","Adulti — Alta valutazione",7.5,"1","Corposi • Alto alcol"
"6","3","Giovani — Valutazione media",8,"1","Corposi • Alto alcol"
"6","1","Adulti — Alta valutazione",7,"1","Corposi • Alto alcol"
"6","3","Giovani — Valutazione media",8,"1","Corposi • Alto alcol"
"6","3","Giovani — Valutazione media",8,"1","Corposi • Alto alcol"
"6","3","Giovani — Valutazione media",6,"1","Corposi • Alto alcol"
"6","1","Adulti — Alta valutazione",7,"1","Corposi • Alto alcol"
"6","3","Giovani — Valutazione media",7,"1","Corposi • Alto alcol"
"6","3","Giovani — Valutazione media",8,"1","Corposi • Alto alcol"
"6","1","Adulti — Alta valutazione",8,"1","Corposi • Alto alcol"
"6","2","Adulti — Bassa valutazione",6.5,"1","Corposi • Alto alcol"
"6","3","Giovani — Valutazione media",7.5,"1","Corposi • Alto alcol"
"6","3","Giovani — Valutazione media",7,"1","Corposi • Alto alcol"
"6","3","Giovani — Valutazione media",6,"1","Corposi • Alto alcol"
"6","3","Giovani — Valutazione media",6.5,"1","Corposi • Alto alcol"
"6","3","Giovani — Valutazione media",6.5,"1","Corposi • Alto alcol"
"6","2","Adulti — Bassa valutazione",6,"1","Corposi • Alto alcol"
"6","1","Adulti — Alta valutazione",8.5,"1","Corposi • Alto alcol"
"6","2","Adulti — Bassa valutazione",6,"1","Corposi • Alto alcol"
"6","1","Adulti — Alta valutazione",7.5,"1","Corposi • Alto alcol"
"6","3","Giovani — Valutazione media",9,"1","Corposi • Alto alcol"
"6","1","Adulti — Alta valutazione",9,"1","Corposi • Alto alcol"
"6","2","Adulti — Bassa valutazione",6.5,"1","Corposi • Alto alcol"
"6","3","Giovani — Valutazione media",7,"1","Corposi • Alto alcol"
"6","1","Adulti — Alta valutazione",8,"1","Corposi • Alto alcol"
"6","1","Adulti — Alta valutazione",7,"1","Corposi • Alto alcol"
"6","3","Giovani — Valutazione media",7.5,"1","Corposi • Alto alcol"
"6","1","Adulti — Alta valutazione",7,"1","Corposi • Alto alcol"
"6","3","Giovani — Valutazione media",6,"1","Corposi • Alto alcol"
"6","1","Adulti — Alta valutazione",7,"1","Corposi • Alto alcol"
"6","1","Adulti — Alta valutazione",8,"1","Corposi • Alto alcol"
"6","2","Adulti — Bassa valutazione",6,"1","Corposi • Alto alcol"
"6","2","Adulti — Bassa valutazione",5,"1","Corposi • Alto alcol"
"6","1","Adulti — Alta valutazione",7.5,"1","Corposi • Alto alcol"
"6","1","Adulti — Alta valutazione",7.5,"1","Corposi • Alto alcol"
"6","3","Giovani — Valutazione media",7,"1","Corposi • Alto alcol"
"6","1","Adulti — Alta valutazione",8,"1","Corposi • Alto alcol"
"6","3","Giovani — Valutazione media",8.5,"1","Corposi • Alto alcol"
"6","3","Giovani — Valutazione media",7,"1","Corposi • Alto alcol"
"6","3","Giovani — Valutazione media",6,"1","Corposi • Alto alcol"
"6","1","Adulti — Alta valutazione",7,"1","Corposi • Alto alcol"
"6","3","Giovani — Valutazione media",9,"1","Corposi • Alto alcol"
"6","3","Giovani — Valutazione media",6,"1","Corposi • Alto alcol"
"6","3","Giovani — Valutazione media",8.5,"1","Corposi • Alto alcol"
"6","1","Adulti — Alta valutazione",7.5,"1","Corposi • Alto alcol"
"6","1","Adulti — Alta valutazione",9,"1","Corposi • Alto alcol"
"6","1","Adulti — Alta valutazione",8.5,"1","Corposi • Alto alcol"
"6","3","Giovani — Valutazione media",8,"1","Corposi • Alto alcol"
"6","2","Adulti — Bassa valutazione",5.5,"1","Corposi • Alto alcol"
"6","2","Adulti — Bassa valutazione",5,"1","Corposi • Alto alcol"
"6","2","Adulti — Bassa valutazione",6.5,"1","Corposi • Alto alcol"
"6","3","Giovani — Valutazione media",6,"1","Corposi • Alto alcol"
"6","3","Giovani — Valutazione media",7.5,"1","Corposi • Alto alcol"
"6","1","Adulti — Alta valutazione",7.5,"1","Corposi • Alto alcol"
"6","1","Adulti — Alta valutazione",7.5,"1","Corposi • Alto alcol"
"6","2","Adulti — Bassa valutazione",6.5,"1","Corposi • Alto alcol"
"6","3","Giovani — Valutazione media",8,"1","Corposi • Alto alcol"
"6","3","Giovani — Valutazione media",7.5,"1","Corposi • Alto alcol"
"6","3","Giovani — Valutazione media",8,"1","Corposi • Alto alcol"
"6","3","Giovani — Valutazione media",7.5,"1","Corposi • Alto alcol"
"6","3","Giovani — Valutazione media",7,"1","Corposi • Alto alcol"
"6","1","Adulti — Alta valutazione",8.5,"1","Corposi • Alto alcol"
"6","2","Adulti — Bassa valutazione",6.5,"1","Corposi • Alto alcol"
"6","1","Adulti — Alta valutazione",8,"1","Corposi • Alto alcol"
"6","3","Giovani — Valutazione media",8.5,"1","Corposi • Alto alcol"
"6","3","Giovani — Valutazione media",7,"1","Corposi • Alto alcol"
"6","3","Giovani — Valutazione media",8,"1","Corposi • Alto alcol"
"6","1","Adulti — Alta valutazione",7.5,"1","Corposi • Alto alcol"
"6","1","Adulti — Alta valutazione",8.5,"1","Corposi • Alto alcol"
"6","1","Adulti — Alta valutazione",8,"1","Corposi • Alto alcol"
"6","1","Adulti — Alta valutazione",8.5,"1","Corposi • Alto alcol"
"6","2","Adulti — Bassa valutazione",6.5,"1","Corposi • Alto alcol"
"6","1","Adulti — Alta valutazione",7,"1","Corposi • Alto alcol"
"6","1","Adulti — Alta valutazione",7,"1","Corposi • Alto alcol"
"6","1","Adulti — Alta valutazione",7,"1","Corposi • Alto alcol"
"6","1","Adulti — Alta valutazione",8,"1","Corposi • Alto alcol"
"6","1","Adulti — Alta valutazione",7.5,"1","Corposi • Alto alcol"
"6","3","Giovani — Valutazione media",7,"1","Corposi • Alto alcol"
"6","1","Adulti — Alta valutazione",8.5,"1","Corposi • Alto alcol"
"6","3","Giovani — Valutazione media",7,"1","Corposi • Alto alcol"
"6","2","Adulti — Bassa valutazione",6.5,"1","Corposi • Alto alcol"
"6","1","Adulti — Alta valutazione",7,"1","Corposi • Alto alcol"
"6","1","Adulti — Alta valutazione",8,"1","Corposi • Alto alcol"
"6","3","Giovani — Valutazione media",6.5,"1","Corposi • Alto alcol"
"6","3","Giovani — Valutazione media",8,"1","Corposi • Alto alcol"
"6","2","Adulti — Bassa valutazione",6,"1","Corposi • Alto alcol"
"6","3","Giovani — Valutazione media",8,"1","Corposi • Alto alcol"
"6","2","Adulti — Bassa valutazione",6,"1","Corposi • Alto alcol"
"6","1","Adulti — Alta valutazione",8,"1","Corposi • Alto alcol"
"6","1","Adulti — Alta valutazione",7.5,"1","Corposi • Alto alcol"
"6","3","Giovani — Valutazione media",7,"1","Corposi • Alto alcol"
"6","3","Giovani — Valutazione media",6.5,"1","Corposi • Alto alcol"
"6","1","Adulti — Alta valutazione",9,"1","Corposi • Alto alcol"
"6","1","Adulti — Alta valutazione",8,"1","Corposi • Alto alcol"
"6","3","Giovani — Valutazione media",7.5,"1","Corposi • Alto alcol"
"6","1","Adulti — Alta valutazione",7,"1","Corposi • Alto alcol"
"6","3","Giovani — Valutazione media",7.5,"1","Corposi • Alto alcol"
"6","3","Giovani — Valutazione media",7.5,"1","Corposi • Alto alcol"
"6","3","Giovani — Valutazione media",8,"1","Corposi • Alto alcol"
"6","2","Adulti — Bassa valutazione",6.5,"1","Corposi • Alto alcol"
"6","2","Adulti — Bassa valutazione",6.5,"1","Corposi • Alto alcol"
"6","3","Giovani — Valutazione media",7,"1","Corposi • Alto alcol"
"6","1","Adulti — Alta valutazione",8.5,"1","Corposi • Alto alcol"
"6","2","Adulti — Bassa valutazione",6,"1","Corposi • Alto alcol"
"6","2","Adulti — Bassa valutazione",6.5,"1","Corposi • Alto alcol"
"6","3","Giovani — Valutazione media",7,"1","Corposi • Alto alcol"
"6","1","Adulti — Alta valutazione",8,"1","Corposi • Alto alcol"
"6","3","Giovani — Valutazione media",7.5,"1","Corposi • Alto alcol"
"6","2","Adulti — Bassa valutazione",5.5,"1","Corposi • Alto alcol"
"7","2","Adulti — Bassa valutazione",5.5,"1","Corposi • Alto alcol"
"7","2","Adulti — Bassa valutazione",5.5,"1","Corposi • Alto alcol"
"7","2","Adulti — Bassa valutazione",6,"1","Corposi • Alto alcol"
"7","3","Giovani — Valutazione media",5,"1","Corposi • Alto alcol"
"7","1","Adulti — Alta valutazione",7.5,"1","Corposi • Alto alcol"
"7","3","Giovani — Valutazione media",6.5,"1","Corposi • Alto alcol"
"7","3","Giovani — Valutazione media",6,"1","Corposi • Alto alcol"
"7","3","Giovani — Valutazione media",7.5,"1","Corposi • Alto alcol"
"7","3","Giovani — Valutazione media",6.5,"1","Corposi • Alto alcol"
"7","3","Giovani — Valutazione media",6,"1","Corposi • Alto alcol"
"7","3","Giovani — Valutazione media",5.5,"1","Corposi • Alto alcol"
"7","2","Adulti — Bassa valutazione",5,"1","Corposi • Alto alcol"
"7","3","Giovani — Valutazione media",6,"1","Corposi • Alto alcol"
"7","2","Adulti — Bassa valutazione",5,"1","Corposi • Alto alcol"
"7","2","Adulti — Bassa valutazione",4,"1","Corposi • Alto alcol"
"7","3","Giovani — Valutazione media",6,"1","Corposi • Alto alcol"
"7","1","Adulti — Alta valutazione",7,"1","Corposi • Alto alcol"
"7","2","Adulti — Bassa valutazione",4,"1","Corposi • Alto alcol"
"7","2","Adulti — Bassa valutazione",5,"1","Corposi • Alto alcol"
"7","2","Adulti — Bassa valutazione",4.5,"1","Corposi • Alto alcol"
"7","2","Adulti — Bassa valutazione",6.5,"1","Corposi • Alto alcol"
"7","2","Adulti — Bassa valutazione",4.5,"1","Corposi • Alto alcol"
"7","2","Adulti — Bassa valutazione",4,"1","Corposi • Alto alcol"
"7","2","Adulti — Bassa valutazione",6.5,"1","Corposi • Alto alcol"
"7","2","Adulti — Bassa valutazione",5,"1","Corposi • Alto alcol"
"7","2","Adulti — Bassa valutazione",6,"1","Corposi • Alto alcol"
"7","1","Adulti — Alta valutazione",7,"1","Corposi • Alto alcol"
"7","3","Giovani — Valutazione media",6.5,"1","Corposi • Alto alcol"
"7","1","Adulti — Alta valutazione",7.5,"1","Corposi • Alto alcol"
"7","2","Adulti — Bassa valutazione",5,"1","Corposi • Alto alcol"
"7","3","Giovani — Valutazione media",5.5,"1","Corposi • Alto alcol"
"7","2","Adulti — Bassa valutazione",6,"1","Corposi • Alto alcol"
"7","2","Adulti — Bassa valutazione",4.5,"1","Corposi • Alto alcol"
"7","2","Adulti — Bassa valutazione",6,"1","Corposi • Alto alcol"
"7","2","Adulti — Bassa valutazione",5.5,"1","Corposi • Alto alcol"
"7","3","Giovani — Valutazione media",7,"1","Corposi • Alto alcol"
"7","3","Giovani — Valutazione media",7,"1","Corposi • Alto alcol"
"7","1","Adulti — Alta valutazione",7,"1","Corposi • Alto alcol"
"7","2","Adulti — Bassa valutazione",6.5,"1","Corposi • Alto alcol"
"7","2","Adulti — Bassa valutazione",6,"1","Corposi • Alto alcol"
"7","3","Giovani — Valutazione media",6.5,"1","Corposi • Alto alcol"
"7","2","Adulti — Bassa valutazione",5,"1","Corposi • Alto alcol"
"7","1","Adulti — Alta valutazione",7,"1","Corposi • Alto alcol"
"7","3","Giovani — Valutazione media",5.5,"1","Corposi • Alto alcol"
"7","2","Adulti — Bassa valutazione",6.5,"1","Corposi • Alto alcol"
"7","2","Adulti — Bassa valutazione",6,"1","Corposi • Alto alcol"
"7","2","Adulti — Bassa valutazione",4,"1","Corposi • Alto alcol"
"7","2","Adulti — Bassa valutazione",6,"1","Corposi • Alto alcol"
"7","2","Adulti — Bassa valutazione",6,"1","Corposi • Alto alcol"
"7","3","Giovani — Valutazione media",5.5,"1","Corposi • Alto alcol"
"7","2","Adulti — Bassa valutazione",5.5,"1","Corposi • Alto alcol"
"7","2","Adulti — Bassa valutazione",5.5,"1","Corposi • Alto alcol"
"7","2","Adulti — Bassa valutazione",4,"1","Corposi • Alto alcol"
"7","2","Adulti — Bassa valutazione",6.5,"1","Corposi • Alto alcol"
"7","3","Giovani — Valutazione media",5.5,"1","Corposi • Alto alcol"
"7","3","Giovani — Valutazione media",5.5,"1","Corposi • Alto alcol"
"7","2","Adulti — Bassa valutazione",6,"1","Corposi • Alto alcol"
"7","2","Adulti — Bassa valutazione",4,"1","Corposi • Alto alcol"
"7","2","Adulti — Bassa valutazione",5.5,"1","Corposi • Alto alcol"
"7","2","Adulti — Bassa valutazione",5.5,"1","Corposi • Alto alcol"
"7","3","Giovani — Valutazione media",6,"1","Corposi • Alto alcol"
"7","3","Giovani — Valutazione media",6,"1","Corposi • Alto alcol"
"7","3","Giovani — Valutazione media",6.5,"1","Corposi • Alto alcol"
"7","2","Adulti — Bassa valutazione",5.5,"1","Corposi • Alto alcol"
"7","3","Giovani — Valutazione media",6,"1","Corposi • Alto alcol"
"7","3","Giovani — Valutazione media",5.5,"1","Corposi • Alto alcol"
"7","3","Giovani — Valutazione media",5,"1","Corposi • Alto alcol"
"7","3","Giovani — Valutazione media",4.5,"1","Corposi • Alto alcol"
"7","2","Adulti — Bassa valutazione",6,"1","Corposi • Alto alcol"
"7","2","Adulti — Bassa valutazione",6,"1","Corposi • Alto alcol"
"7","2","Adulti — Bassa valutazione",4,"1","Corposi • Alto alcol"
"7","3","Giovani — Valutazione media",6.5,"1","Corposi • Alto alcol"
"7","2","Adulti — Bassa valutazione",4,"1","Corposi • Alto alcol"
"7","2","Adulti — Bassa valutazione",5.5,"1","Corposi • Alto alcol"
"7","3","Giovani — Valutazione media",5.5,"1","Corposi • Alto alcol"
"7","2","Adulti — Bassa valutazione",5.5,"1","Corposi • Alto alcol"
"7","2","Adulti — Bassa valutazione",5.5,"1","Corposi • Alto alcol"
"7","3","Giovani — Valutazione media",7,"1","Corposi • Alto alcol"
"7","3","Giovani — Valutazione media",5,"1","Corposi • Alto alcol"
"7","2","Adulti — Bassa valutazione",6.5,"1","Corposi • Alto alcol"
"7","2","Adulti — Bassa valutazione",4.5,"1","Corposi • Alto alcol"
"7","3","Giovani — Valutazione media",6,"1","Corposi • Alto alcol"
"7","2","Adulti — Bassa valutazione",5.5,"1","Corposi • Alto alcol"
"7","2","Adulti — Bassa valutazione",5,"1","Corposi • Alto alcol"
"7","2","Adulti — Bassa valutazione",6,"1","Corposi • Alto alcol"
"7","3","Giovani — Valutazione media",8.5,"1","Corposi • Alto alcol"
"7","3","Giovani — Valutazione media",5,"1","Corposi • Alto alcol"
"7","3","Giovani — Valutazione media",5.5,"1","Corposi • Alto alcol"
"7","2","Adulti — Bassa valutazione",5.5,"1","Corposi • Alto alcol"
"7","2","Adulti — Bassa valutazione",4.5,"1","Corposi • Alto alcol"
"7","1","Adulti — Alta valutazione",7.5,"1","Corposi • Alto alcol"
"7","2","Adulti — Bassa valutazione",6.5,"1","Corposi • Alto alcol"
"7","2","Adulti — Bassa valutazione",5,"1","Corposi • Alto alcol"
"7","3","Giovani — Valutazione media",6.5,"1","Corposi • Alto alcol"
"7","1","Adulti — Alta valutazione",7.5,"1","Corposi • Alto alcol"
"7","1","Adulti — Alta valutazione",7.5,"1","Corposi • Alto alcol"
"7","2","Adulti — Bassa valutazione",5.5,"1","Corposi • Alto alcol"
"7","3","Giovani — Valutazione media",8,"1","Corposi • Alto alcol"
"7","3","Giovani — Valutazione media",6,"1","Corposi • Alto alcol"
"7","2","Adulti — Bassa valutazione",5,"1","Corposi • Alto alcol"
"7","2","Adulti — Bassa valutazione",6,"1","Corposi • Alto alcol"
"7","2","Adulti — Bassa valutazione",5.5,"1","Corposi • Alto alcol"
"7","2","Adulti — Bassa valutazione",5,"1","Corposi • Alto alcol"
"7","3","Giovani — Valutazione media",6,"1","Corposi • Alto alcol"
"7","2","Adulti — Bassa valutazione",6,"1","Corposi • Alto alcol"
"7","2","Adulti — Bassa valutazione",5.5,"1","Corposi • Alto alcol"
"7","3","Giovani — Valutazione media",6.5,"1","Corposi • Alto alcol"
"7","2","Adulti — Bassa valutazione",6.5,"1","Corposi • Alto alcol"
"7","2","Adulti — Bassa valutazione",4,"1","Corposi • Alto alcol"
"7","2","Adulti — Bassa valutazione",6.5,"1","Corposi • Alto alcol"
"7","2","Adulti — Bassa valutazione",4.5,"1","Corposi • Alto alcol"
"7","1","Adulti — Alta valutazione",7.5,"1","Corposi • Alto alcol"
"7","2","Adulti — Bassa valutazione",5.5,"1","Corposi • Alto alcol"
"7","3","Giovani — Valutazione media",7,"1","Corposi • Alto alcol"
"7","2","Adulti — Bassa valutazione",5,"1","Corposi • Alto alcol"
"7","2","Adulti — Bassa valutazione",6.5,"1","Corposi • Alto alcol"
"7","2","Adulti — Bassa valutazione",5.5,"1","Corposi • Alto alcol"
"7","1","Adulti — Alta valutazione",7,"1","Corposi • Alto alcol"
"7","2","Adulti — Bassa valutazione",5,"1","Corposi • Alto alcol"
"7","3","Giovani — Valutazione media",8,"1","Corposi • Alto alcol"
"7","2","Adulti — Bassa valutazione",4.5,"1","Corposi • Alto alcol"
"7","3","Giovani — Valutazione media",7,"1","Corposi • Alto alcol"
"7","2","Adulti — Bassa valutazione",5.5,"1","Corposi • Alto alcol"
